player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Petr Cornelie,cornepe01,2022,6,3,-.4701359459294177,15.19972922673232,14.72959328080291,12.33430317596796,28.92739235017632,41.26169552614428,.5298675305683926,16.54506269189725,17.07493022246564,.0300915622199994,.0300915622199994,0,.7772454951737261,12.08228725955253,12.85953275472625,-.8477429892036064
Robert Covington,covinro01,2022,405,189,-3.998106877629215,.790391419272287,-3.207715458356928,-6.484076746828868,3.281299012934622,-3.202777733894246,-4.303593244640283,1.004657795161523,-3.298935449478761,-.0534624007766382,-.0534624007766382,0,-3.816538714324359,1.251753145761021,-2.564785568563337,1.019707561312154
Torrey Craig,craigto01,2022,292,138,2.183918514526804,-1.067260990110045,1.116657524416758,4.043149549387381,-3.996704454940502,.0464450944468799,2.340802690344264,-1.27158428747607,1.069218402868194,.2687048833985615,.2687048833985615,0,2.723949701913103,-.445005264863284,2.278944437049819,-.0746879019884186
Jae Crowder,crowdja01,2022,377,180,-.2166843207044878,5.576436012827404,5.359751692122916,-2.222756805804757,1.817412408396634,-.4053443974081229,-.3444103619769586,5.387754740790575,5.043344378813616,.7112249204341453,.7112249204341453,0,-.9863465332190573,3.514530138638082,2.528183605419025,-.6384246223575815
Jarrett Culver,culveja01,2022,13,6,-8.00375651913614,-10.89579061390574,-18.89954713304188,21.57422405973001,17.56069334402654,39.13491740375655,-5.95525926318278,-9.059118103626188,-15.01437736680897,-.0371928319047245,-.0371928319047245,0,-2.760494517213121,-12.36938728448945,-15.12988180170257,-.9522238085327364
Cade Cunningham,cunnica01,2022,97,48,-10.88583012626989,-.1577940291921777,-11.04362415546207,-3.934198782265939,-7.353683779949685,-11.28788256221563,-10.5282520804919,-.7143393532000001,-11.2425914336919,-.2041620315139547,-.2041620315139547,0,-11.43243507953954,-3.22900895804977,-14.66144403758931,-1.87045365227104
Seth Curry,curryse01,2022,447,222,3.269802371518967,-3.954377256381687,-.6845748848627191,2.786721708368237,.5847876721629244,3.37150938053116,3.277171639733822,-3.689913573632763,-.4127419338989418,.2607395087433216,.2607395087433216,0,.7399736409726592,-3.508710424304118,-2.768736783331459,-1.535113514713294
Stephen Curry,curryst01,2022,458,209,8.526879211355523,-2.305856990780248,6.221022220575275,10.62778255135199,2.434556318755186,13.06233887010718,8.741714782103477,-1.970245467608081,6.771469314495397,1.059399591608052,1.059399591608052,0,4.338810842947553,-2.367922795564252,1.970888047383301,4.426351967871543
Anthony Davis,davisan02,2022,625,285,.2880634046694005,-.2428095594991726,.0452538451702279,-5.541904885474128,4.811813547226868,-.7300913382472602,-.1485808999322218,.13221076348953,-.0163701364426919,.4037220271226412,.4037220271226412,0,.429986241784981,-1.816640067904321,-1.38665382611934,1.597707429616724
Ed Davis,davised01,2022,5,3,-6.013345970316996,-54.63280113384526,-60.64614710416227,15.3358902364436,-27.5693308916792,-12.2334406552356,-4.500416677936601,-53.73730147635314,-58.23771815428974,-.0815649816093293,-.0815649816093293,0,-6.214550968602264,-37.33178005552698,-43.54633102412924,-4.036286941650384
Terence Davis,daviste02,2022,147,68,-7.69172841717539,-3.528557073482846,-11.22028549065823,.8363641099025781,-4.150431697282915,-3.314067587380337,-7.231224255550569,-3.634635265781448,-10.86585952133202,-.2828972666437046,-.2828972666437046,0,-3.957844301498946,-2.539268717676535,-6.497113019175481,.4808618207160238
Gabriel Deck,deckga01,2022,44,19,3.849175176093382,1.439798061205404,5.288973237298785,-5.747165900171352,7.660221967376581,1.913056067205228,3.256573656216384,1.990709182181409,5.247282838397793,.0782540522720647,.0782540522720647,0,3.746565881941315,-1.072132202753363,2.674433679187953,.9593985224209305
Dewayne Dedmon,dedmode01,2022,223,105,2.24147206857169,.6029158965437939,2.844387965115483,13.86803570600074,2.79699715470337,16.66503286070411,3.131387797646469,.6984683743810648,3.829856172027534,.3523879185086892,.3523879185086892,0,-1.375590861223295,-.1245484774359349,-1.50013933865923,-.0293547926973196
Sam Dekker,dekkesa01,2022,2,1,-16.69898089803896,-5.131139025601017,-21.83011992363997,-82.527783177046,-95.18008212003467,-177.7078652970807,-21.91976281576936,-11.61199775052107,-33.53176056629043,-.015374643451139,-.015374643451139,0,-23.58073757586428,-7.960880253801798,-31.54161782966608,-2.142273270919358
DeMar DeRozan,derozde01,2022,523,243,3.522989730702112,-.3470772884655229,3.175912442236589,-6.296878021840551,13.79247746654988,7.495599444709328,2.812524599340413,.6847961397898858,3.497320739130299,.7832532549161866,.7832532549161866,0,1.474680854399899,.385938324327031,1.86061917872693,1.146970976923518
Hamidou Diallo,diallha01,2022,165,77,-1.638840330696136,.8616989430180924,-.7771413876780436,-7.959150717211562,4.654225799015666,-3.304924918195897,-2.10902082085088,1.198083809757112,-.9109370110937687,.0729286444550832,.0729286444550832,0,-2.09905259629682,1.202123273492396,-.8969293228044244,.9594062292901294
Gorgui Dieng,dienggo01,2022,206,96,-3.85870660278309,3.87435633364392,.0156497308608308,-9.664381428368268,24.77357145112368,15.10919002275541,-4.380065597595583,5.516398622268008,1.136333024672425,.189634413283212,.189634413283212,0,-3.458801625838917,2.576098401205884,-.8827032246330337,-.3827488462967526
Spencer Dinwiddie,dinwisp01,2022,389,185,6.907880822345255,-.1826933200512834,6.725187502293971,-1.560802921664123,-1.307701792914918,-2.868504714579042,6.386597887698415,-.2773441703886794,6.109253717309737,.8103081026614627,.8103081026614627,0,3.446725547961028,.3036194147808007,3.750344962741829,-3.154604438651987
Luka Doncic,doncilu01,2022,494,240,1.75459794539137,-2.438385807166547,-.6837878617751771,-4.038960156533279,-13.10522381151825,-17.14418396805153,1.468780855543137,-3.275579858200111,-1.806799002656974,.1164713189977857,.1164713189977857,0,3.963214165539338,-4.049418833795351,-.0862046682560131,.8629953248293274
Luguentz Dort,dortlu01,2022,406,191,-3.75706020697046,.4907683251392599,-3.2662918818312,-3.895470039924008,-4.279409784143904,-8.174879824067911,-3.803930828521737,.1649413053899789,-3.638989523131759,-.087791272902602,-.087791272902602,0,-1.139607860064927,.7139241088822901,-.4256837511826366,1.36527751038405
Ayo Dosunmu,dosunay01,2022,161,77,1.763653196173064,2.335032758377762,4.098685954550826,11.62309896759197,2.356313675547481,13.97941264313945,2.528041297855206,2.367066524182277,4.895107822037483,.2952210183947814,.2952210183947814,0,.8066878362827454,1.422778154405669,2.229465990688415,-1.73692555640455
P.J. Dozier,doziepj01,2022,259,124,-.6486118421521313,.3255549090107546,-.3230569331413767,-6.898325752881346,-6.358796266777311,-13.25712201965866,-1.105733480063265,-.2024417590827067,-1.308175239145971,.0907251244472066,.0907251244472066,0,-1.201573272912095,.8492907206570431,-.3522825522550518,-.5491384836994676
Goran Dragic,dragigo01,2022,135,62,-1.218532665876393,-.4521002929071445,-1.670632958783537,-21.0683155917086,2.04065230769107,-19.02766328401753,-2.711726994791505,-.2950882233800972,-3.006815218171603,-.0081404512138828,-.0081404512138828,0,-3.194981334747749,1.36500077799059,-1.829980556757159,.2103220977412812
Andre Drummond,drumman01,2022,236,113,.8849287629474061,9.061421697968065,9.94635046091547,7.497391264959926,4.974356278286525,12.47174754324645,1.358125776048427,8.93971849961013,10.29784427565856,.7662758623725118,.7662758623725118,0,1.110594077445944,8.110536140583742,9.221130218029685,1.900782934737245
Chris Duarte,duartch01,2022,590,279,.0253792875974754,.1113776247781355,.1367569123756109,2.480417074116433,2.870511441042775,5.350928515159208,.2107091896628615,.3249213336095798,.5356305232724412,.4660907187742597,.4660907187742597,0,2.644378571702476,2.328960596202061,4.973339167904538,-.3496435642176789
Kevin Durant,duranke01,2022,510,240,6.107123998456735,.0321721029208206,6.139296101377555,-1.53923831800512,.4288467056015389,-1.110391612403581,5.660673433025385,.0050653608738649,5.665738793899251,1.039415563539523,1.039415563539523,0,3.638430406591662,1.612118398183402,5.250548804775065,.8824508889873736
Anthony Edwards,edwaran01,2022,451,213,1.11929206034072,-.45022593821993,.6690661221207899,-3.545833598267572,8.666549102832413,5.12071550456484,.8155048764329511,.2301118643593878,1.045616740792339,.4110307313277873,.4110307313277873,0,-1.201156711704175,-.3770819434868786,-1.578238655191053,-.3578706586685693
CJ Elleby,ellebcj01,2022,61,26,-6.246224191008661,-4.499883378575559,-10.74610756958422,-11.67419938674202,2.974994770161014,-8.699204616581001,-6.814815503819589,-4.042531157384376,-10.85734666120397,-.1111291797214767,-.1111291797214767,0,-3.112865680360733,-6.354228773669073,-9.467094454029805,3.39504145973205
Joel Embiid,embiijo01,2022,364,180,3.650215296692771,4.094840552641578,7.745055849334348,-1.244477907334685,.5425163555168135,-.7019615518178717,3.242597338110621,3.90578576601509,7.148383104125712,.9170053729403902,.9170053729403902,0,.9684527050010757,2.333442680674948,3.301895385676024,.8941390363306931
Drew Eubanks,eubandr01,2022,167,78,-2.203973780324819,.8769496621722865,-1.327024118152533,7.887550754749654,-1.2639984842538,6.623552270495854,-1.483812279345099,.7863102566264476,-.6975020227186518,.0818871626302026,.0818871626302026,0,-1.704105410865573,.3968380142414905,-1.307267396624083,.2579264716882102
Tacko Fall,fallta01,2022,5,2,-37.42681717590077,4.462581473315318,-32.96423570258545,5.999912314867566,34.99590805884405,40.99582037371162,-35.02306458925002,6.750097915957014,-28.27296667329301,-.0272372566545328,-.0272372566545328,0,-30.51057129259867,-6.674165894239492,-37.18473718683816,4.66963069032018
Derrick Favors,favorde01,2022,212,101,-2.552113367081073,1.287465983129915,-1.264647383951157,7.053804769438322,6.709967926513977,13.7637726959523,-1.887385479846388,1.747048155854241,-.1403373239921477,.1328032248355103,.1328032248355103,0,-1.41843972421598,.8944320665186453,-.524007657697335,-1.267719037286546
Bruno Fernando,fernabr01,2022,2,1,2.078504775425888,6.048272008143512,8.126776783569401,8.211749869596645,11.42855249089216,19.6403023604888,2.60197293079652,6.451313714596171,9.053286645392692,.0058643087789838,.0058643087789838,0,3.816858770459274,.3372814378256335,4.154140208284907,-2.668597612163687
Dorian Finney-Smith,finnedo01,2022,450,219,-5.032497053516273,-.6812503042735192,-5.713747357789792,1.51489505396363,-4.782471898206367,-3.267576844242737,-4.650554840835999,-.9885405036797719,-5.639095344515771,-.3218860023937926,-.3218860023937926,0,-3.451492087676887,-1.461715505753721,-4.913207593430608,-.2915107232693223
Malik Fitts,fittsma01,2022,11,5,-1.253094463509854,21.61875065970511,20.36565619619525,-33.73907095814258,16.25886453298545,-17.48020642515713,-3.817781179131955,21.50910527916329,17.69132410003133,.0515361996599282,.0515361996599282,0,-.5821619868831855,10.83729651461106,10.25513452772788,-1.191121059716903
Malachi Flynn,flynnma01,2022,43,19,-2.945876252732591,-3.09360327029251,-6.039479523025101,3.582308824775576,19.31635149146273,22.89866031623831,-2.491496420399039,-1.529078763171972,-4.020575183571011,-.0122126139771628,-.0122126139771628,0,-5.533104426864082,-2.554039497517879,-8.087143924381961,-.8610386836891901
Bryn Forbes,forbebr01,2022,200,98,-3.561134600785174,-3.967114643205827,-7.528249243991,-9.57406315630111,-.7272600778116278,-10.30132323411274,-4.096181652381168,-3.836337444782229,-7.932519097163397,-.2565287902762483,-.2565287902762483,0,-4.753199380673964,-4.737776055556969,-9.490975436230933,-1.020381945771735
Trent Forrest,forretr01,2022,38,17,-1.484559176774116,4.413847175096095,2.929287998321979,-7.640542478595353,13.67698707034778,6.036444591752424,-2.050791993487588,5.088646804110896,3.037854810623308,.0497454401948644,.0497454401948644,0,-.5589390744854776,1.423947902163963,.8650088276784856,-.9233457848694977
Evan Fournier,fournev01,2022,468,225,2.436410105323757,-1.288844801229409,1.147565304094348,8.380297202380348,-1.976215484283528,6.40408171809682,2.886093764225072,-1.391374370822536,1.494719393402536,.4916119767054064,.4916119767054064,0,2.475223241125901,.3994862054292513,2.874709446555152,.907353755468386
De'Aaron Fox,foxde01,2022,545,254,-3.538756639916125,-4.46715926631226,-8.005915906228385,4.956509508896898,-3.006552642394404,1.949956866502494,-2.977783461023928,-4.439220836018912,-7.41700429704284,-.6055507449889377,-.6055507449889377,0,-.4498787798448111,-3.885353853195734,-4.335232633040546,.1263347159321667
Daniel Gafford,gaffoda01,2022,177,85,2.015487158809567,-.52693899347607,1.488548165333497,5.71764104555428,-5.265951932809743,.4516891127445372,2.351465837194018,-.9247828277258022,1.426683009468216,.180439365354407,.180439365354407,0,1.363416935630607,-.085411945565103,1.278004990065504,-.388604944247573
Danilo Gallinari,gallida01,2022,141,67,.4395787039624021,1.495741771865216,1.935320475827618,.5204706845101734,1.335941370101374,1.856412054611548,.4478039158544205,1.525935497191604,1.973739413046024,.1587743385460834,.1587743385460834,0,.6998065101927265,-1.437965723451929,-.7381592132592026,-1.703103285173669
Darius Garland,garlada01,2022,390,190,.7235699567612929,-4.197308959538079,-3.473739002776786,9.213296477959677,-5.34821748570757,3.865078992252106,1.368256892415027,-4.397725892230259,-3.029468999815232,-.0271093605212195,-.0271093605212195,0,.4936247316700403,-3.351764955948287,-2.858140224278247,.0684278263372228
Marcus Garrett,garrema01,2022,15,7,-3.339393988251992,-2.525031951705583,-5.864425939957574,-.6048829980634538,13.11063673816767,12.50575374010422,-3.160230773798578,-1.457772264368074,-4.618003038166652,-.0065161266879743,-.0065161266879743,0,-4.527486029525045,-1.278994079489834,-5.806480109014879,-2.371151184169138
Usman Garuba,garubus01,2022,58,26,-1.108690118008856,14.62300304383016,13.5143129258213,.1546119679623988,20.27099515224334,20.42560712020574,-1.016918879302661,15.29761042128714,14.28069154198448,.2286139019564083,.2286139019564083,0,-.4524135060225083,7.896325523288673,7.443912017266165,1.216951690235027
Luka Garza,garzalu01,2022,88,39,-2.163120919775602,-6.378999053000499,-8.542119972776101,-13.85646764340088,-2.093647103951173,-15.95011474735205,-3.042213476482769,-6.115840925161361,-9.158054401644129,-.1297966162853045,-.1297966162853045,0,-2.410187052683191,-3.181360197201329,-5.59154724988452,1.830221105052379
Paul George,georgpa01,2022,443,206,3.866071529058444,4.004130138886822,7.870201667945266,1.220980788921116,-5.975488258379456,-4.754507469458339,3.743853443419273,3.345300299142189,7.089153742561462,1.067199672062791,1.067199672062791,0,2.173958570803451,5.162918634057767,7.336877204861217,3.260511233686533
Taj Gibson,gibsota01,2022,171,81,1.165796206857163,1.977988624791635,3.143784831648799,1.631345846323971,7.487815285841118,9.119161132165088,1.224606306406046,2.507804350399123,3.732410656805169,.2674374898778397,.2674374898778397,0,.1524527402137914,2.555943796565868,2.708396536779659,-.1733939978166762
Josh Giddey,giddejo01,2022,424,204,2.343929564298592,-1.278669294301499,1.065260269997093,4.398368447701055,-11.32239595581839,-6.924027508117332,2.597159612120394,-2.035691649506868,.5614679626135262,.3416563464067915,.3416563464067915,0,5.243476044816882,-1.264824492389764,3.978651552427118,-.8879941843109805
Shai Gilgeous-Alexander,gilgesh01,2022,504,240,2.214522662746417,-3.35294878943401,-1.138426126687594,-2.02605026521237,-3.555774594184304,-5.581824859396674,2.07964199088792,-3.424591167963143,-1.344949177075223,.1710700532199766,.1710700532199766,0,4.809794937168447,-3.939966119634338,.8698288175341102,-.5777633756738626
Rudy Gobert,goberru01,2022,467,219,1.111909675668298,7.155693383979227,8.267603059647525,-5.153350942657373,-5.742466695938664,-10.89581763859604,.633481954354731,6.202316731197012,6.835798685551743,1.072162635465878,1.072162635465878,0,1.373297351113473,3.554436823785975,4.927734174899449,.105108147684962
Aaron Gordon,gordoaa01,2022,429,204,-.3688009894425763,2.701643027111665,2.332842037669089,12.07086608423779,9.644821714723461,21.71568779896126,.5708350588002998,3.245875300326563,3.816710359126863,.6821487418492602,.6821487418492602,0,-.0805842269256622,2.967148528844835,2.886564301919172,-.1967354892011028
Eric Gordon,gordoer01,2022,347,157,2.453675394498975,-1.797609253197735,.6560661413012396,4.945059059408909,.4680626957912286,5.413121755200137,2.725414719314371,-1.577986389470151,1.147428329844219,.3134613160485217,.3134613160485217,0,.8796935725578038,-5.022964379487432,-4.143270806929628,.4150833522485333
Devonte' Graham,grahade01,2022,557,264,4.093889032512664,-.5004459208621932,3.593443111650471,16.42590057820081,-3.079644816878171,13.34625576132264,5.128976139980768,-.7121178358902434,4.416858304090525,.9707976737171835,.9707976737171835,0,6.028971163231195,.7093852707670451,6.73835643399824,.5777053513103427
Jerami Grant,grantje01,2022,383,186,-1.592245614368498,-2.980049230261892,-4.572294844630389,-11.35744136572947,5.846893224010258,-5.510548141719218,-2.268881820835732,-2.381083580691274,-4.649965401527005,-.1794635648724214,-.1794635648724214,0,-3.427510517095725,-1.475569673365009,-4.903080190460734,-.4734512674282766
Danny Green,greenda02,2022,329,163,-.824712692138841,.4326525859717241,-.392060106167117,-1.086844789566517,5.533856762813239,4.447011973246722,-.8498622572643562,.8126688777214927,-.0371933795428637,.2259042780609228,.2259042780609228,0,-2.322989069051659,2.083769436375393,-.2392196326762663,.1355873655993186
Draymond Green,greendr01,2022,424,193,-2.61818221785974,1.874256936815748,-.743925281043992,-3.904012641637339,-6.117512702072188,-10.02152534370953,-2.722034835944807,1.305459946714917,-1.41657488922989,.1344293991487756,.1344293991487756,0,-5.418481557216432,-.0177574491675672,-5.436239006383999,2.427963510782797
JaMychal Green,greenja01,2022,193,94,-10.79073785626968,.9046693795976705,-9.886068476672007,-14.40062781629956,-11.01178683128136,-25.41241464758093,-11.27816239156021,.0034701026311967,-11.27469228892902,-.4116754182131624,-.4116754182131624,0,-8.012692489688007,2.305883651629921,-5.706808838058086,.7081149152618161
Javonte Green,greenja02,2022,256,123,1.923112055474324,1.625253515623659,3.548365571097984,3.608429622809925,-11.20370151728408,-7.595271894474155,2.110921565090699,.6818134912188825,2.792735056309581,.3417410324830187,.3417410324830187,0,.734985954769286,1.270368735289601,2.005354690058887,-1.784196859447756
Jalen Green,greenja05,2022,497,229,-3.070614365190118,-1.824653585811667,-4.895267951001784,-6.714519889965258,-16.40274602074818,-23.11726591071344,-3.365365480376076,-2.899485775302935,-6.264851255679011,-.4121434089905169,-.4121434089905169,0,-4.321974165269137,-5.771697676884,-10.09367184215314,.3679267219088247
Jeff Green,greenje02,2022,253,118,-6.269362119366169,-6.788400050762196,-13.05776217012836,-13.55184884419399,-8.55461333897312,-22.10646218316711,-6.930930796486842,-7.103275971447693,-14.03420676793453,-.6811319681481094,-.6811319681481094,0,-6.259382691730418,-5.697202614881151,-11.95658530661157,.2672732540619183
Josh Green,greenjo02,2022,65,29,-10.19834607541077,-1.732729501762736,-11.93107557717351,-5.522698299185037,-2.267846798663788,-7.790545097848825,-10.07584032278741,-1.758991455180057,-11.83483177796747,-.1361496807477404,-.1361496807477404,0,-8.614158204466239,-6.497639856255264,-15.1117980607215,1.31308240840788
Blake Griffin,griffbl01,2022,255,120,-5.490125688563011,3.889007276753623,-1.601118411809388,-.7029169400483504,1.021471094540178,.3185541544918276,-5.233777533189989,3.847891751622972,-1.385885781567017,.08360229550856,.08360229550856,0,-4.466473311129444,6.781428333476939,2.314955022347496,.1046316979806038
Quentin Grimes,grimequ01,2022,13,5,-.7717508917587963,-3.725715746965759,-4.497466638724555,-32.02132877551845,.2882983552026792,-31.73303042031577,-3.157389649301938,-3.751113766430319,-6.908503415732257,-.0108532255807883,-.0108532255807883,0,-4.67465615948636,-6.738684529746187,-11.41334068923254,2.351956507322214
Tyrese Haliburton,halibty01,2022,492,225,2.332268376138876,-1.011695315755271,1.320573060383605,-1.140856170551881,-3.102302407614099,-4.24315857816598,2.111014468053083,-1.171410906995682,.9396035610574012,.427240999652139,.427240999652139,0,2.270036658337555,-1.579919011683932,.6901176466536234,.888360646972847
R.J. Hampton,hamptrj01,2022,297,138,-3.062345016155218,-2.527791188168638,-5.590136204323856,-10.25427261648046,-8.133640261208022,-18.38791287768848,-3.6553698647559,-2.967091098556486,-6.622460963312387,-.2754227511668108,-.2754227511668108,0,-3.20391081796738,-3.994098355025703,-7.198009172993083,1.03589302967989
Tim Hardaway Jr.,hardati02,2022,444,214,.6993129770488385,-.7809981296636342,-.0816851526147957,6.829324109602814,-8.847198007381543,-2.017873897778729,1.189784475705851,-1.370950100280559,-.1811656245747078,.2810620084272286,.2810620084272286,0,2.976910352451597,-1.458466997552535,1.518443354899063,.21413872749453
James Harden,hardeja01,2022,496,233,3.099347165030867,-.0676328791247816,3.031714285906085,-5.431310888716633,-4.099668031790888,-9.53097892050752,2.528633489326416,-.4093109929395333,2.119322496386883,.5848437010719872,.5848437010719872,0,1.287433946585399,1.466389122924989,2.753823069510387,1.055251953267259
Maurice Harkless,harklma01,2022,298,140,-3.798798073760113,1.059906186999016,-2.738891886761097,2.022700679453502,1.518860784778944,3.541561464232446,-3.4749202864964,1.131659668943535,-2.343260617552865,.0285452088989443,.0285452088989443,0,-2.489429727653762,-.5972444421508086,-3.08667416980457,-1.779340455102118
Montrezl Harrell,harremo01,2022,466,222,5.092496380868708,-2.536090376143997,2.556406004724711,11.36893672810177,-4.380469724650958,6.988467003450816,5.66290734085958,-2.735894474822634,2.927012866036947,.6381606689333187,.6381606689333187,0,4.003698827220922,-1.789379657989578,2.214319169231344,-.7673607678499914
Gary Harris,harriga01,2022,178,86,-5.567173496365104,-9.310003287006753,-14.87717678337186,-11.39984061132537,-14.51168478580738,-25.91152539713275,-6.11751870929034,-9.882131801075218,-15.99965051036556,-.5810614191589011,-.5810614191589011,0,-6.442855398446926,-9.239851641408675,-15.6827070398556,-.051901555798569
Joe Harris,harrijo01,2022,448,212,-4.772223706517782,-5.662370867079355,-10.43459457359714,-1.5849097567115,-8.039395859367437,-9.624305616078937,-4.626442416736748,-6.006572171199659,-10.63301458793641,-.8505551857935773,-.8505551857935773,0,-4.188895317084103,-3.009932068652446,-7.19882738573655,-.2498147095442918
Tobias Harris,harrito02,2022,400,198,3.307115347247662,-4.057382211683434,-.7502668644357713,-10.21088862905867,-5.898614557553737,-16.10950318661241,2.297423875802148,-4.269810622539345,-1.972386746737197,.0779088797151449,.0779088797151449,0,-.651291504411078,-4.986542710214275,-5.637834214625354,-.8369700981977782
Isaiah Hartenstein,harteis01,2022,180,84,-2.362810597107434,8.909738733831881,6.546928136724448,1.499898760611506,12.73962145265431,14.23952021326581,-2.084037877664318,9.453837557089557,7.369799679425239,.4348551022897976,.4348551022897976,0,-4.087643682036646,10.1019277391596,6.014284057122951,.2708362078523133
Josh Hart,hartjo01,2022,196,93,2.405799138532696,-4.638062766416893,-2.232263627884198,6.159892795275836,-8.171557622166883,-2.011664826891047,2.741260188761971,-4.968783116256988,-2.227522927495017,.0246326126314487,.0246326126314487,0,-.4206768563895332,-2.859633700329014,-3.280310556718547,-.6501508228340489
Udonis Haslem,hasleud01,2022,12,5,12.34781882595312,-10.03768197128268,2.310136854670438,-16.21591871285521,12.82753894413853,-3.388379768716673,10.40351974183836,-8.607812910709697,1.795706831128662,.0117947004811658,.0117947004811658,0,1.952489575006116,-16.30664787018143,-14.35415829517531,1.744978303418424
Jaxson Hayes,hayesja02,2022,226,105,-4.713836337437589,-2.041036527528324,-6.754872864965913,-13.4718403081215,3.198235871064114,-10.27360443705739,-5.451817717152478,-1.643497456932585,-7.095315174085064,-.2330914051781949,-.2330914051781949,0,-4.263337881857495,-.6421131638795435,-4.905451045737037,.13503869566822
Killian Hayes,hayeski01,2022,350,168,-7.72802664215683,.8268289535952621,-6.901197688561567,-10.2957295032424,-3.40903456411503,-13.70476406735743,-8.054218658295003,.559591961931592,-7.494626696363411,-.407590102880753,-.407590102880753,0,-8.011443073276734,2.275423880168251,-5.736019193108483,.2282530375815922
Gordon Hayward,haywago01,2022,599,273,-.1224300704372526,-2.100571561670915,-2.223001632108168,.1083188704212372,.20926103297514,.3175799033963773,-.1374346004477914,-1.954327283873661,-2.091761884321452,.0940380753315514,.0940380753315514,0,.7022197810764232,-2.529228387541412,-1.827008606464989,2.617826178195082
Aaron Henry,henryaa01,2022,5,2,4.153393661574778,-26.00462154340228,-21.8512278818275,-40.06538470982856,-43.61136003278202,-83.67674474261057,.8916715400624089,-27.86631636628099,-26.97464482621858,-.0250029573329266,-.0250029573329266,0,-3.039385122281138,-23.71113299617535,-26.75051811845649,1.171133391075424
Juancho Hernangomez,hernaju01,2022,23,9,-6.652752172297259,2.663756087661418,-3.988996084635841,-13.10751972076342,-34.15549129156959,-47.26301101233302,-7.256334425927655,.0187229516725393,-7.237611474255115,-.0210408080159975,-.0210408080159975,0,-9.856377635565806,-.3734565875751835,-10.22983422314099,2.148833077846504
Tyler Herro,herroty01,2022,461,221,6.821009528937635,.8014626654793624,7.622472194416997,8.579370312008516,-2.490203361730615,6.0891669502779,6.968158335845774,.5577616604342965,7.525919996280071,1.15088275833029,1.15088275833029,0,2.64601032543741,-.814799161678146,1.831211163759264,-.6832920081175416
Buddy Hield,hieldbu01,2022,427,200,5.5108891293275,1.27291318833529,6.78380231766279,-1.538875051923261,3.438120347669968,1.899245295746707,5.104920211180646,1.478678659758281,6.583598870938927,.9547062686750977,.9547062686750977,0,6.1353018178088,.3182548764576231,6.453556694266424,.246676105918609
George Hill,hillge01,2022,447,211,-.1801159909975738,-.7856576818725078,-.9657736728700816,5.325604921392952,.2273294977644067,5.55293441915736,.1863269769096078,-.7334797907059754,-.5471528137963676,.2331871368759805,.2331871368759805,0,2.089343388208998,-.2760395500249758,1.813303838184022,-1.698907983814523
Solomon Hill,hillso01,2022,91,42,-1.408110664612711,1.696250130707441,.2881394660947307,-1.307482473447379,24.87346217072239,23.56597969727501,-1.438081238469363,3.457771591503659,2.019690353034296,.1020682419495056,.1020682419495056,0,-1.942774389093328,.4854203979712857,-1.457353991122042,-.1381567239557153
Aaron Holiday,holidaa01,2022,263,125,-.6126532496429319,.5420129741686349,-.070640275474297,4.059991946801598,1.075550830164353,5.135542776965952,-.2627338984849731,.5879315199728367,.3251976214878636,.1932368160505815,.1932368160505815,0,-2.074977122875173,-.2306569624231256,-2.305634085298299,-1.498221638244346
Jrue Holiday,holidjr01,2022,91,43,5.230832886194749,-6.357134634357244,-1.126301748162495,20.55325634600041,-8.201118051274292,12.35213829472612,6.48871043433093,-6.597433163030752,-.1087227286998225,.0573904968352835,.0573904968352835,0,6.459235451598375,-7.505621676044837,-1.04638622444646,-.9766139846503448
Justin Holiday,holidju01,2022,505,240,-.9410541789285769,-.8899137843168198,-1.830967963245397,-1.399288014768422,10.14112327203398,8.741835257265555,-1.027592466902937,-.1029896641494761,-1.130582131052413,.1983750018851181,.1983750018851181,0,1.441912647358082,1.686416497739524,3.128329145097606,.0413737659722223
Richaun Holmes,holmeri01,2022,436,199,1.639134939862717,-.3695683989402789,1.269566540922438,10.89581231020838,6.03440110579412,16.9302134160025,2.35087620114408,.1126303495609602,2.46350655070504,.5313294170640025,.5313294170640025,0,2.639223836943583,-.2748746838636601,2.364349153079923,.3855718304763742
Rodney Hood,hoodro01,2022,150,69,-3.105513641807246,.2585886742904264,-2.846924967516819,-4.225667272655244,10.03027209684796,5.804604824192715,-3.30566311586458,1.016720572245987,-2.288942543618593,.0161420944835659,.0161420944835659,0,-2.103256695089273,-2.429495738204833,-4.532752433294107,-.5579264710936057
Al Horford,horfoal01,2022,323,154,1.490931238660633,.6779551238658108,2.168886362526444,-2.319722857608189,-.3104590354187596,-2.630181893026949,1.244585292475999,.7235677483496858,1.968153040825685,.3672123911020245,.3672123911020245,0,3.015291049552268,3.15297668995801,6.168267739510277,-.9610338818740838
Danuel House Jr.,houseda01,2022,78,34,-2.158454384774578,-1.079146008455905,-3.237600393230483,2.304562222360591,-8.411480850661391,-6.1069186283008,-1.87654510555229,-1.702982585504836,-3.579527691057126,-.0144509381306532,-.0144509381306532,0,-3.482348092741967,-4.122430269203637,-7.604778361945605,.433947203924961
